contact_ratio,contact_steps,end_effector_movement,episode_idx,final_object_to_target_distance,final_success,force_std,friction_value,mass_scale,max_force,max_object_step_displacement,mean_force,motion_ratio,object_rotation_change_deg,post_probe_object_to_target_distance,probe_end_step,probe_obj_displacement,probe_start_step,probe_triggered,probe_video_path,setting_name,sweep_type,target_body_names,target_instance,target_reference,target_site_names,task_id,task_name,total_ee_motion,total_obj_motion,video_path
0.35036496350364965,6,0.008634147234261036,6,0.07244108617305756,True,0.0005114646046422422,0.7,1.0,0.004406053572893143,0.013212010264396667,0.0001195260338135995,0.504416014098507,5.810033027436572,0.27827244997024536,91,0.0023701228201389313,85,True,,friction_mu_0.7,friction,['akita_black_bowl_1_main'],akita_black_bowl_1,flat_stove_1_cook_region,['flat_stove_1_cook_region'],1,put the bowl on the stove,0.8079000115394592,0.407518208026886,
0.43617021276595747,6,0.006178876385092735,7,0.082179956138134,True,0.000665842613670975,0.7,1.0,0.005596886854618788,0.02148261107504368,0.0001720482687233016,0.49507970883787866,5.4599226476113945,0.2655593752861023,57,0.003267427207902074,51,True,,friction_mu_0.7,friction,['akita_black_bowl_1_main'],akita_black_bowl_1,flat_stove_1_cook_region,['flat_stove_1_cook_region'],1,put the bowl on the stove,0.6807889938354492,0.3370453119277954,
0.05228758169934641,5,0.010090494528412819,8,0.20316198468208313,False,0.0007240783888846636,0.7,1.0,0.008286499418318272,0.017233990132808685,0.00011511344200698659,0.10716421948026102,12.590810065047414,0.24254988133907318,91,0.01610403321683407,85,True,,friction_mu_0.7,friction,['akita_black_bowl_1_main'],akita_black_bowl_1,flat_stove_1_cook_region,['flat_stove_1_cook_region'],1,put the bowl on the stove,0.8477305173873901,0.090846486389637,
0.5263157894736842,6,0.00550862867385149,9,0.06084776297211647,True,0.0006412194925360382,0.7,1.0,0.00564983393996954,0.013161118142306805,0.00016086772666312754,0.5332402899075301,3.107195740937857,0.2881755232810974,50,0.001821884186938405,44,True,,friction_mu_0.7,friction,['akita_black_bowl_1_main'],akita_black_bowl_1,flat_stove_1_cook_region,['flat_stove_1_cook_region'],1,put the bowl on the stove,0.8111926913261414,0.43256115913391113,
0.5957446808510638,6,0.0069954851642251015,0,0.0528201088309288,True,0.002590599237009883,,0.5,0.021626858040690422,0.013082698918879032,0.0025301564019173384,0.5480905798010272,2.949115209903713,0.27272456884384155,44,0.0011331464629620314,38,True,,mass_scale_0.5,mass,['akita_black_bowl_1_main'],akita_black_bowl_1,flat_stove_1_cook_region,['flat_stove_1_cook_region'],1,put the bowl on the stove,0.8060322403907776,0.441779226064682,
0.026143790849673203,3,0.007736848667263985,1,0.30693933367729187,False,0.00034230388700962067,,0.5,0.005241442937403917,0.020012155175209045,0.0010686081368476152,0.09603288360334326,11.355564289234565,0.2756175398826599,47,0.005457645282149315,41,True,,mass_scale_0.5,mass,['akita_black_bowl_1_main'],akita_black_bowl_1,flat_stove_1_cook_region,['flat_stove_1_cook_region'],1,put the bowl on the stove,0.6944572925567627,0.0666908323764801,
0.0196078431372549,4,0.0125664621591568,2,0.24103812873363495,False,0.0026416315231472254,,0.5,0.03600553423166275,0.01860235258936882,0.0016517512267455459,0.04245514820809261,10.17174464230715,0.25017330050468445,45,0.01860235258936882,39,True,,mass_scale_0.5,mass,['akita_black_bowl_1_main'],akita_black_bowl_1,flat_stove_1_cook_region,['flat_stove_1_cook_region'],1,put the bowl on the stove,0.817922830581665,0.03472507745027542,
0.0,0,0.0,3,0.26683512330055237,False,0.0002732824650593102,,0.5,0.005504893604665995,0.0019334966782480478,0.0014516691444441676,0.006056419787901127,0.0,,,0.0,,False,,mass_scale_0.5,mass,['akita_black_bowl_1_main'],akita_black_bowl_1,flat_stove_1_cook_region,['flat_stove_1_cook_region'],1,put the bowl on the stove,1.2686338424682617,0.0076833851635456085,
0.5161290322580645,6,0.012685469351708889,4,0.0762229934334755,True,0.002825220813974738,,0.5,0.017475156113505363,0.036764275282621384,0.002714713802561164,0.5600962968415264,20.367539601407376,0.2600594162940979,49,0.012218289077281952,43,True,,mass_scale_0.5,mass,['akita_black_bowl_1_main'],akita_black_bowl_1,flat_stove_1_cook_region,['flat_stove_1_cook_region'],1,put the bowl on the stove,0.7153306603431702,0.4006546139717102,
0.5462962962962963,6,0.005705563351511955,5,0.07233748584985733,True,0.004858843516558409,,0.5,0.05007651075720787,0.013213741593062878,0.0023994462098926306,0.5213570568536741,3.2530873447505924,0.27769041061401367,53,0.0021622912026941776,47,True,,mass_scale_0.5,mass,['akita_black_bowl_1_main'],akita_black_bowl_1,flat_stove_1_cook_region,['flat_stove_1_cook_region'],1,put the bowl on the stove,0.8207129240036011,0.4278849959373474,
0.5132743362831859,6,0.005619929637759924,6,0.056952010840177536,True,0.0010470924898982048,,0.5,0.00508282333612442,0.013085275888442993,0.0018736609490588307,0.5303407889608778,4.360319369526171,0.2812614440917969,60,0.0024614057037979364,54,True,,mass_scale_0.5,mass,['akita_black_bowl_1_main'],akita_black_bowl_1,flat_stove_1_cook_region,['flat_stove_1_cook_region'],1,put the bowl on the stove,0.8162099719047546,0.43286997079849243,
0.6067415730337079,6,0.005915373098105192,7,0.041188012808561325,True,0.0014364729868248105,,0.5,0.00603009108453989,0.015455296263098717,0.0023740222677588463,0.5766966243446536,1.7253026496288357,0.2599574625492096,40,0.0010487205581739545,34,True,,mass_scale_0.5,mass,['akita_black_bowl_1_main'],akita_black_bowl_1,flat_stove_1_cook_region,['flat_stove_1_cook_region'],1,put the bowl on the stove,0.7900110483169556,0.45559728145599365,
0.016339869281045753,4,0.014861974865198135,8,0.2448420375585556,False,0.0015477142296731472,,0.5,0.02070733718574047,0.013292893767356873,0.001635372987948358,0.03085150541791332,10.828473071033622,0.25456252694129944,69,0.013292893767356873,63,True,,mass_scale_0.5,mass,['akita_black_bowl_1_main'],akita_black_bowl_1,flat_stove_1_cook_region,['flat_stove_1_cook_region'],1,put the bowl on the stove,0.9500440359115601,0.02931031957268715,
0.3115942028985507,6,0.008154461160302162,9,0.0762724056839943,True,0.0029581603594124317,,0.5,0.02565385028719902,0.020430514588952065,0.001963373040780425,0.5185656200655296,5.056386518717046,0.2783470153808594,100,0.002108758082613349,94,True,,mass_scale_0.5,mass,['akita_black_bowl_1_main'],akita_black_bowl_1,flat_stove_1_cook_region,['flat_stove_1_cook_region'],1,put the bowl on the stove,0.718826949596405,0.37275946140289307,
0.5617977528089888,6,0.006846476346254349,0,0.05874238535761833,True,0.029563669115304947,,3.0,0.1399807333946228,0.048319581896066666,0.04674866050481796,0.6004453792317986,3.37999240636893,0.26486191153526306,43,0.001883949851617217,37,True,,mass_scale_3,mass,['akita_black_bowl_1_main'],akita_black_bowl_1,flat_stove_1_cook_region,['flat_stove_1_cook_region'],1,put the bowl on the stove,0.7859810590744019,0.4719392955303192,
0.0,0,0.0,1,0.2974695861339569,False,1.7832733647082932e-05,,3.0,0.025171255692839622,5.484209395945072e-06,0.02516031265258789,1.1455121904828173e-05,0.0,,,0.0,,False,,mass_scale_3,mass,['akita_black_bowl_1_main'],akita_black_bowl_1,flat_stove_1_cook_region,['flat_stove_1_cook_region'],1,put the bowl on the stove,0.5151956677436829,5.901640633965144e-06,
0.12745098039215685,1,0.0039542363956570625,2,0.25741204619407654,False,0.028987694531679153,,3.0,0.3035651445388794,0.016176337376236916,0.03908279165625572,0.10512351458746434,1.1381291833976068,0.27273353934288025,120,0.00045060645788908005,114,True,,mass_scale_3,mass,['akita_black_bowl_1_main'],akita_black_bowl_1,flat_stove_1_cook_region,['flat_stove_1_cook_region'],1,put the bowl on the stove,0.8563603162765503,0.0900237113237381,
0.5277777777777778,6,0.007599376607686281,3,0.06018871068954468,True,0.08476647734642029,,3.0,0.7950153946876526,0.012946241535246372,0.0706440880894661,0.49643969333476773,21.33912212395182,0.2624542713165283,57,0.009615517221391201,51,True,,mass_scale_3,mass,['akita_black_bowl_1_main'],akita_black_bowl_1,flat_stove_1_cook_region,['flat_stove_1_cook_region'],1,put the bowl on the stove,0.7682030200958252,0.3813669681549072,
0.05555555555555555,6,0.00820377841591835,4,0.2385144978761673,False,0.03198866918683052,,3.0,0.41904231905937195,0.013601882383227348,0.03983164206147194,0.04961066322291285,11.434492903218572,0.24113208055496216,50,0.013601881451904774,44,True,,mass_scale_3,mass,['akita_black_bowl_1_main'],akita_black_bowl_1,flat_stove_1_cook_region,['flat_stove_1_cook_region'],1,put the bowl on the stove,1.0026113986968994,0.0497402660548687,
0.1568627450980392,6,0.0022667171433568,5,0.10042864084243774,False,0.0428512841463089,,3.0,0.4998886287212372,0.03517279773950577,0.07032877951860428,0.6189674421551888,3.482606350048729,0.2816426157951355,55,0.014056237414479256,49,True,,mass_scale_3,mass,['akita_black_bowl_1_main'],akita_black_bowl_1,flat_stove_1_cook_region,['flat_stove_1_cook_region'],1,put the bowl on the stove,0.8217940330505371,0.5086643695831299,
0.0,0,0.0,6,0.266173779964447,False,2.0035548004671e-05,,3.0,0.031098634004592896,5.484153916768264e-06,0.031086385250091553,0.00305415119164565,0.0,,,0.0,,False,,mass_scale_3,mass,['akita_black_bowl_1_main'],akita_black_bowl_1,flat_stove_1_cook_region,['flat_stove_1_cook_region'],1,put the bowl on the stove,0.0019313085358589888,5.9015624174207915e-06,
0.5760869565217391,6,0.0060350410640239716,7,0.07418686151504517,True,0.027283333241939545,,3.0,0.1295648217201233,0.02467241883277893,0.049187544733285904,0.5592946923075157,0.9635668442829977,0.2664875388145447,43,0.0011014314368367195,37,True,,mass_scale_3,mass,['akita_black_bowl_1_main'],akita_black_bowl_1,flat_stove_1_cook_region,['flat_stove_1_cook_region'],1,put the bowl on the stove,0.7058069109916687,0.3947546184062958,
0.5238095238095238,6,0.007855263538658619,8,0.058974333107471466,True,0.09043337404727936,,3.0,0.676654577255249,0.01237832847982645,0.06572730094194412,0.4952690173962659,0.7192897669339828,0.26450833678245544,44,0.0014383600791916251,38,True,,mass_scale_3,mass,['akita_black_bowl_1_main'],akita_black_bowl_1,flat_stove_1_cook_region,['flat_stove_1_cook_region'],1,put the bowl on the stove,0.7236656546592712,0.35840967297554016,
0.5151515151515151,6,0.006036640144884586,9,0.07251763343811035,True,0.030895663425326347,,3.0,0.18954411149024963,0.021316932514309883,0.04343895614147186,0.5129129706665277,2.2377757023346723,0.2772359848022461,53,0.0010244309669360518,47,True,,mass_scale_3,mass,['akita_black_bowl_1_main'],akita_black_bowl_1,flat_stove_1_cook_region,['flat_stove_1_cook_region'],1,put the bowl on the stove,0.7495574355125427,0.3844582438468933,
0.5977011494252874,6,0.005187555216252804,0,0.06518304347991943,True,0.8414806127548218,,7.0,7.129560470581055,0.013765593990683556,0.5428756475448608,0.5666710098536294,1.4958459154695445,0.2637186348438263,41,0.0008755519520491362,35,True,,mass_scale_7,mass,['akita_black_bowl_1_main'],akita_black_bowl_1,flat_stove_1_cook_region,['flat_stove_1_cook_region'],1,put the bowl on the stove,0.7830681800842285,0.4437426030635834,
0.016339869281045753,1,0.001449491479434073,1,0.2859629690647125,False,0.037682320922613144,,7.0,0.8252626657485962,0.000976764247752726,0.17526225745677948,0.00425834761736835,0.05448324593219606,0.285877525806427,55,6.555703293997794e-06,49,True,,mass_scale_7,mass,['akita_black_bowl_1_main'],akita_black_bowl_1,flat_stove_1_cook_region,['flat_stove_1_cook_region'],1,put the bowl on the stove,0.7302101850509644,0.0031094930600374937,
0.5180722891566265,6,0.009174034930765629,2,0.07647465914487839,True,0.2462538629770279,,7.0,1.2118943929672241,0.013036057353019714,0.3784516751766205,0.5176271970677073,6.852970199923041,0.27203890681266785,43,0.003436050144955516,37,True,,mass_scale_7,mass,['akita_black_bowl_1_main'],akita_black_bowl_1,flat_stove_1_cook_region,['flat_stove_1_cook_region'],1,put the bowl on the stove,0.690777599811554,0.3575657904148102,
0.12745098039215685,6,0.0023698043078184128,3,0.08152128010988235,False,0.49315500259399414,,7.0,7.632865905761719,0.01970582641661167,0.5807581543922424,0.27398240512857863,1.0132683777746772,0.2683427035808563,58,0.006472569890320301,52,True,,mass_scale_7,mass,['akita_black_bowl_1_main'],akita_black_bowl_1,flat_stove_1_cook_region,['flat_stove_1_cook_region'],1,put the bowl on the stove,1.3976643085479736,0.38293570280075073,
0.0,0,0.0,4,0.2608882784843445,False,0.000476280867587775,,7.0,0.23408706486225128,1.6333378880517557e-05,0.23378732800483704,7.646072199470375e-05,0.0,,,0.0,,False,,mass_scale_7,mass,['akita_black_bowl_1_main'],akita_black_bowl_1,flat_stove_1_cook_region,['flat_stove_1_cook_region'],1,put the bowl on the stove,0.22999407351016998,1.758558937581256e-05,
0.5288461538461539,6,0.0032660379074513912,5,0.06933145970106125,True,0.3827665448188782,,7.0,2.903470516204834,0.02011202648282051,0.34859296679496765,0.5318320195973617,1.260487678725849,0.27650490403175354,53,0.003168201306834817,47,True,,mass_scale_7,mass,['akita_black_bowl_1_main'],akita_black_bowl_1,flat_stove_1_cook_region,['flat_stove_1_cook_region'],1,put the bowl on the stove,0.7980412840843201,0.4244244396686554,
0.5181818181818182,6,0.006481711752712727,6,0.04285069927573204,True,0.41622698307037354,,7.0,3.538923978805542,0.013114347122609615,0.42891570925712585,0.5553812501467434,1.6667999810254683,0.2689249813556671,59,0.0010464616352692246,53,True,,mass_scale_7,mass,['akita_black_bowl_1_main'],akita_black_bowl_1,flat_stove_1_cook_region,['flat_stove_1_cook_region'],1,put the bowl on the stove,0.7458750009536743,0.4142455458641052,
0.4431818181818182,3,0.007855808362364769,7,0.04726205766201019,True,0.39040514826774597,,7.0,3.116410255432129,0.01342444121837616,0.4473039507865906,0.47378722368498527,2.06193475142653,0.25387081503868103,52,0.001760191866196692,46,True,,mass_scale_7,mass,['akita_black_bowl_1_main'],akita_black_bowl_1,flat_stove_1_cook_region,['flat_stove_1_cook_region'],1,put the bowl on the stove,0.7330548167228699,0.34731248021125793,
0.336734693877551,6,0.009384742937982082,8,0.07586789131164551,True,0.274974524974823,,7.0,2.0064682960510254,0.023010622709989548,0.3431229889392853,0.4161969578472903,11.627104932435264,0.2561616599559784,67,0.018601860851049423,61,True,,mass_scale_7,mass,['akita_black_bowl_1_main'],akita_black_bowl_1,flat_stove_1_cook_region,['flat_stove_1_cook_region'],1,put the bowl on the stove,0.7296133041381836,0.3036632537841797,
0.59,6,0.005740979686379433,9,0.05855007842183113,True,0.2089391052722931,,7.0,1.0679811239242554,0.01295777689665556,0.32169827818870544,0.510743847366333,1.6668625331115328,0.2769111394882202,47,0.000518990564160049,41,True,,mass_scale_7,mass,['akita_black_bowl_1_main'],akita_black_bowl_1,flat_stove_1_cook_region,['flat_stove_1_cook_region'],1,put the bowl on the stove,0.8164628148078918,0.417003870010376,
0.6095238095238096,6,0.001379583845846355,0,0.11763885617256165,True,0.0007915325695648789,0.2,1.0,0.006714546121656895,0.05201562121510506,0.0002252186823170632,0.811939767707227,1.5611112935292417,0.3903495967388153,44,0.003775743069127202,38,True,,friction_mu_0.2,friction,['wine_bottle_1_main'],wine_bottle_1,wooden_cabinet_1_top_side,['wooden_cabinet_1_top_side'],2,put the wine bottle on top of the cabinet,0.7710943222045898,0.6260829567909241,
0.5842696629213483,5,0.005390570033341646,1,0.06904419511556625,True,0.002599474275484681,0.2,1.0,0.02420157566666603,0.015277286991477013,0.0004290390061214566,0.6381527858195823,2.119415273565656,0.3775641620159149,42,0.000558520492631942,36,True,,friction_mu_0.2,friction,['wine_bottle_1_main'],wine_bottle_1,wooden_cabinet_1_top_side,['wooden_cabinet_1_top_side'],2,put the wine bottle on top of the cabinet,0.6873714923858643,0.43864867091178894,
0.6853932584269663,5,0.0036461125127971172,2,0.08720185607671738,True,0.0008243689662776887,0.2,1.0,0.007064460776746273,0.07952199876308441,0.0002440676325932145,0.9505900460550514,9.478416108113146,0.41349080204963684,57,0.013940675184130669,51,True,,friction_mu_0.2,friction,['wine_bottle_1_main'],wine_bottle_1,wooden_cabinet_1_top_side,['wooden_cabinet_1_top_side'],2,put the wine bottle on top of the cabinet,1.0857150554656982,1.0320708751678467,
0.46236559139784944,4,0.005707428324967623,3,0.09522077441215515,True,0.0009775536600500345,0.2,1.0,0.009492253884673119,0.01541917584836483,0.00017189388745464385,0.5927118764699356,2.855606092143833,0.3740335702896118,51,0.0007484343368560076,45,True,,friction_mu_0.2,friction,['wine_bottle_1_main'],wine_bottle_1,wooden_cabinet_1_top_side,['wooden_cabinet_1_top_side'],2,put the wine bottle on top of the cabinet,0.6566356420516968,0.38919633626937866,
0.029411764705882353,6,0.00758474413305521,4,0.3833438754081726,False,0.00037363238516263664,0.2,1.0,0.006496770307421684,0.002838883548974991,2.5935074518201873e-05,0.00823412951279651,0.7942963905567422,0.3827170431613922,34,0.0008047797600738704,28,True,,friction_mu_0.2,friction,['wine_bottle_1_main'],wine_bottle_1,wooden_cabinet_1_top_side,['wooden_cabinet_1_top_side'],2,put the wine bottle on top of the cabinet,0.8500035405158997,0.006999047473073006,
0.5773195876288659,5,0.0024246745742857456,5,0.06974396854639053,True,0.0001281215372728184,0.2,1.0,0.0007399177993647754,0.014757903292775154,8.138809789670631e-05,0.6901518812458601,4.355020724101393,0.38514626026153564,45,0.001607815152965486,39,True,,friction_mu_0.2,friction,['wine_bottle_1_main'],wine_bottle_1,wooden_cabinet_1_top_side,['wooden_cabinet_1_top_side'],2,put the wine bottle on top of the cabinet,0.7219179272651672,0.49823370575904846,
0.0,0,0.0,6,0.37786224484443665,False,5.916490064113316e-17,0.2,1.0,1.0243213900375985e-15,0.0,5.101814685342803e-18,0.0,0.0,,,0.0,,False,,friction_mu_0.2,friction,['wine_bottle_1_main'],wine_bottle_1,wooden_cabinet_1_top_side,['wooden_cabinet_1_top_side'],2,put the wine bottle on top of the cabinet,1.0225389003753662,0.0,
0.6017699115044248,6,0.008163000456988811,7,0.05318618565797806,True,0.0005015602218918502,0.2,1.0,0.005285147111862898,0.013990656472742558,0.00011369676940375939,0.7226669499251137,4.759085229319404,0.37674781680107117,51,0.00386466714553535,45,True,,friction_mu_0.2,friction,['wine_bottle_1_main'],wine_bottle_1,wooden_cabinet_1_top_side,['wooden_cabinet_1_top_side'],2,put the wine bottle on top of the cabinet,0.80880206823349,0.5844952464103699,
0.5982905982905983,6,0.0029537295922636986,8,0.06581674516201019,True,0.00015831811469979584,0.2,1.0,0.0013829965610057116,0.03577611595392227,8.700528996996582e-05,0.6799378242954658,0.8604046425149094,0.387922465801239,51,0.0033963117748498917,45,True,,friction_mu_0.2,friction,['wine_bottle_1_main'],wine_bottle_1,wooden_cabinet_1_top_side,['wooden_cabinet_1_top_side'],2,put the wine bottle on top of the cabinet,0.824521541595459,0.5606240630149841,
0.5656565656565656,6,0.007711737882345915,9,0.0472223199903965,True,6.71707748551853e-05,0.2,1.0,0.0004146223946008831,0.015440642833709717,5.5237574997590855e-05,0.7049045998358967,1.4930478714747364,0.3811761140823364,47,0.007435014005750418,41,True,,friction_mu_0.2,friction,['wine_bottle_1_main'],wine_bottle_1,wooden_cabinet_1_top_side,['wooden_cabinet_1_top_side'],2,put the wine bottle on top of the cabinet,0.7677373290061951,0.541182279586792,
0.16993464052287582,5,0.010056126862764359,0,0.1591266691684723,False,0.0011225451016798615,0.7,1.0,0.013973074033856392,0.04619799554347992,0.00027203437639400363,0.6618468315189334,7.011026281839502,0.38300833106040955,32,0.0010601760586723685,26,True,,friction_mu_0.7,friction,['wine_bottle_1_main'],wine_bottle_1,wooden_cabinet_1_top_side,['wooden_cabinet_1_top_side'],2,put the wine bottle on top of the cabinet,0.9493222236633301,0.6283065676689148,
0.5104166666666666,6,0.004438050091266632,1,0.07846406102180481,True,0.0003676781780086458,0.7,1.0,0.0027339349035173655,0.01516434084624052,0.00013185800344217569,0.6172683828157931,1.8627953624954525,0.37144792079925537,52,0.0006973941926844418,46,True,,friction_mu_0.7,friction,['wine_bottle_1_main'],wine_bottle_1,wooden_cabinet_1_top_side,['wooden_cabinet_1_top_side'],2,put the wine bottle on top of the cabinet,0.7237846255302429,0.44676998257637024,
0.0,0,0.0,2,0.3984599709510803,False,5.90797539775994e-17,0.7,1.0,1.0285347436754782e-15,0.0,7.920931826116921e-18,0.0,0.0,,,0.0,,False,,friction_mu_0.7,friction,['wine_bottle_1_main'],wine_bottle_1,wooden_cabinet_1_top_side,['wooden_cabinet_1_top_side'],2,put the wine bottle on top of the cabinet,0.571009635925293,0.0,
